doc_title,chunk_id,token_id,pos_tuple,pos,token_str,term_str,pos_group
ASHPUTTEL,2,85,"('she', 'PRP')",PRP,she,she,PR
ASHPUTTEL,2,86,"('then', 'RB')",RB,then,then,RB
ASHPUTTEL,2,87,"('he', 'PRP')",PRP,he,he,PR
ASHPUTTEL,2,88,"('bought', 'VBD')",VBD,bought,bought,VB
ASHPUTTEL,2,89,"('for', 'IN')",IN,for,for,IN
ASHPUTTEL,2,90,"('the', 'DT')",DT,the,the,DT
ASHPUTTEL,2,91,"('first', 'JJ')",JJ,first,first,JJ
ASHPUTTEL,2,92,"('two', 'CD')",CD,two,two,CD
ASHPUTTEL,2,93,"('the', 'DT')",DT,the,the,DT
ASHPUTTEL,2,94,"('fine', 'JJ')",JJ,fine,fine,JJ
ASHPUTTEL,2,95,"('clothes', 'NNS')",NNS,clothes,clothes,NN
ASHPUTTEL,2,96,"('and', 'CC')",CC,and,and,CC
ASHPUTTEL,2,97,"('pearls', 'NNS')",NNS,pearls,pearls,NN
ASHPUTTEL,2,98,"('and', 'CC')",CC,and,and,CC
ASHPUTTEL,2,99,"('diamonds', 'NNS')",NNS,diamonds,diamonds,NN
ASHPUTTEL,2,100,"('they', 'PRP')",PRP,they,they,PR
ASHPUTTEL,2,101,"('had', 'VBD')",VBD,had,had,VB
ASHPUTTEL,2,102,"('asked', 'VBN')",VBN,asked,asked,VB
ASHPUTTEL,2,103,"('for', 'IN')",IN,for,for,IN
ASHPUTTEL,2,104,"('and', 'CC')",CC,and,and,CC
ASHPUTTEL,2,105,"('on', 'IN')",IN,on,on,IN
ASHPUTTEL,2,106,"('his', 'PRP$')",PRP$,his,his,PR
ASHPUTTEL,2,107,"('way', 'NN')",NN,way,way,NN
ASHPUTTEL,2,108,"('home', 'NN')",NN,home,home,NN
ASHPUTTEL,2,109,"('as', 'IN')",IN,as,as,IN
ASHPUTTEL,2,110,"('he', 'PRP')",PRP,he,he,PR
ASHPUTTEL,2,111,"('rode', 'VBD')",VBD,rode,rode,VB
ASHPUTTEL,2,112,"('through', 'IN')",IN,through,through,IN
ASHPUTTEL,2,113,"('a', 'DT')",DT,a,a,DT
ASHPUTTEL,2,114,"('green', 'JJ')",JJ,green,green,JJ
ASHPUTTEL,2,115,"('copse', 'NN')",NN,copse,copse,NN
ASHPUTTEL,2,116,"('a', 'DT')",DT,a,a,DT
ASHPUTTEL,2,117,"('hazel', 'NN')",NN,hazel,hazel,NN
ASHPUTTEL,2,118,"('twig', 'NN')",NN,twig,twig,NN
ASHPUTTEL,2,119,"('brushed', 'VBN')",VBN,brushed,brushed,VB
ASHPUTTEL,2,120,"('against', 'IN')",IN,against,against,IN
ASHPUTTEL,2,121,"('him', 'PRP')",PRP,him,him,PR
ASHPUTTEL,2,122,"('and', 'CC')",CC,and,and,CC
ASHPUTTEL,2,123,"('almost', 'RB')",RB,almost,almost,RB
ASHPUTTEL,2,124,"('pushed', 'VBD')",VBD,pushed,pushed,VB
ASHPUTTEL,2,125,"('off', 'RP')",RP,off,off,RP
ASHPUTTEL,2,126,"('his', 'PRP$')",PRP$,his,his,PR
ASHPUTTEL,2,127,"('hat', 'NN')",NN,hat,hat,NN
ASHPUTTEL,2,128,"('so', 'IN')",IN,so,so,IN
ASHPUTTEL,2,129,"('he', 'PRP')",PRP,he,he,PR
ASHPUTTEL,2,130,"('broke', 'VBD')",VBD,broke,broke,VB
ASHPUTTEL,2,131,"('it', 'PRP')",PRP,it,it,PR
ASHPUTTEL,2,132,"('off', 'RP')",RP,off,off,RP
ASHPUTTEL,2,133,"('and', 'CC')",CC,and,and,CC
ASHPUTTEL,2,134,"('brought', 'VBD')",VBD,brought,brought,VB
ASHPUTTEL,2,135,"('it', 'PRP')",PRP,it,it,PR
ASHPUTTEL,2,136,"('away', 'RB')",RB,away,away,RB
ASHPUTTEL,2,137,"('and', 'CC')",CC,and,and,CC
ASHPUTTEL,2,138,"('when', 'WRB')",WRB,when,when,WR
ASHPUTTEL,2,139,"('he', 'PRP')",PRP,he,he,PR
ASHPUTTEL,2,140,"('got', 'VBD')",VBD,got,got,VB
ASHPUTTEL,2,141,"('home', 'RB')",RB,home,home,RB
ASHPUTTEL,2,142,"('he', 'PRP')",PRP,he,he,PR
ASHPUTTEL,2,143,"('gave', 'VBD')",VBD,gave,gave,VB
ASHPUTTEL,2,144,"('it', 'PRP')",PRP,it,it,PR
ASHPUTTEL,2,145,"('to', 'TO')",TO,to,to,TO
ASHPUTTEL,2,146,"('his', 'PRP$')",PRP$,his,his,PR
ASHPUTTEL,2,147,"('daughter', 'NN')",NN,daughter,daughter,NN
ASHPUTTEL,2,148,"('then', 'RB')",RB,then,then,RB
ASHPUTTEL,2,149,"('she', 'PRP')",PRP,she,she,PR
ASHPUTTEL,3,0,"('broke', 'VBD')",VBD,broke,broke,VB
ASHPUTTEL,3,1,"('it', 'PRP')",PRP,it,it,PR
ASHPUTTEL,3,2,"('off', 'RP')",RP,off,off,RP
ASHPUTTEL,3,3,"('and', 'CC')",CC,and,and,CC
ASHPUTTEL,3,4,"('brought', 'VBD')",VBD,brought,brought,VB
ASHPUTTEL,3,5,"('it', 'PRP')",PRP,it,it,PR
ASHPUTTEL,3,6,"('away', 'RB')",RB,away,away,RB
ASHPUTTEL,3,7,"('and', 'CC')",CC,and,and,CC
ASHPUTTEL,3,8,"('when', 'WRB')",WRB,when,when,WR
ASHPUTTEL,3,9,"('he', 'PRP')",PRP,he,he,PR
ASHPUTTEL,3,10,"('got', 'VBD')",VBD,got,got,VB
ASHPUTTEL,3,11,"('home', 'RB')",RB,home,home,RB
ASHPUTTEL,3,12,"('he', 'PRP')",PRP,he,he,PR
ASHPUTTEL,3,13,"('gave', 'VBD')",VBD,gave,gave,VB
ASHPUTTEL,3,14,"('it', 'PRP')",PRP,it,it,PR
ASHPUTTEL,3,15,"('to', 'TO')",TO,to,to,TO
ASHPUTTEL,3,16,"('his', 'PRP$')",PRP$,his,his,PR
ASHPUTTEL,3,17,"('daughter', 'NN')",NN,daughter,daughter,NN
ASHPUTTEL,3,18,"('then', 'RB')",RB,then,then,RB
ASHPUTTEL,3,19,"('she', 'PRP')",PRP,she,she,PR
ASHPUTTEL,3,20,"('took', 'VBD')",VBD,took,took,VB
ASHPUTTEL,3,21,"('it', 'PRP')",PRP,it,it,PR
ASHPUTTEL,3,22,"('and', 'CC')",CC,and,and,CC
ASHPUTTEL,3,23,"('went', 'VBD')",VBD,went,went,VB
ASHPUTTEL,3,24,"('to', 'TO')",TO,to,to,TO
ASHPUTTEL,3,25,"('her', 'PRP$')",PRP$,her,her,PR
ASHPUTTEL,3,26,"('mother', 'NN')",NN,mother,mother,NN
ASHPUTTEL,3,27,"('s', 'NN')",NN,s,s,NN
ASHPUTTEL,3,28,"('grave', 'NN')",NN,grave,grave,NN
ASHPUTTEL,3,29,"('and', 'CC')",CC,and,and,CC
ASHPUTTEL,3,30,"('planted', 'VBD')",VBD,planted,planted,VB
ASHPUTTEL,3,31,"('it', 'PRP')",PRP,it,it,PR
ASHPUTTEL,3,32,"('there', 'EX')",EX,there,there,EX
ASHPUTTEL,3,33,"('and', 'CC')",CC,and,and,CC
ASHPUTTEL,3,34,"('cried', 'VBD')",VBD,cried,cried,VB
ASHPUTTEL,3,35,"('so', 'RB')",RB,so,so,RB
ASHPUTTEL,3,36,"('much', 'JJ')",JJ,much,much,JJ
ASHPUTTEL,3,37,"('that', 'IN')",IN,that,that,IN
ASHPUTTEL,3,38,"('it', 'PRP')",PRP,it,it,PR
ASHPUTTEL,3,39,"('was', 'VBD')",VBD,was,was,VB
ASHPUTTEL,3,40,"('watered', 'VBN')",VBN,watered,watered,VB
ASHPUTTEL,3,41,"('with', 'IN')",IN,with,with,IN
ASHPUTTEL,3,42,"('her', 'PRP$')",PRP$,her,her,PR
ASHPUTTEL,3,43,"('tears', 'NNS')",NNS,tears,tears,NN
ASHPUTTEL,3,44,"('and', 'CC')",CC,and,and,CC
ASHPUTTEL,3,45,"('there', 'EX')",EX,there,there,EX
ASHPUTTEL,3,46,"('it', 'PRP')",PRP,it,it,PR
ASHPUTTEL,3,47,"('grew', 'VBD')",VBD,grew,grew,VB
ASHPUTTEL,3,48,"('and', 'CC')",CC,and,and,CC
ASHPUTTEL,3,49,"('became', 'VBD')",VBD,became,became,VB
ASHPUTTEL,3,50,"('a', 'DT')",DT,a,a,DT
ASHPUTTEL,3,51,"('fine', 'JJ')",JJ,fine,fine,JJ
ASHPUTTEL,3,52,"('tree', 'NN')",NN,tree,tree,NN
ASHPUTTEL,3,53,"('three', 'CD')",CD,three,three,CD
ASHPUTTEL,3,54,"('times', 'NNS')",NNS,times,times,NN
ASHPUTTEL,3,55,"('every', 'DT')",DT,every,every,DT
ASHPUTTEL,3,56,"('day', 'NN')",NN,day,day,NN
ASHPUTTEL,3,57,"('she', 'PRP')",PRP,she,she,PR
ASHPUTTEL,3,58,"('went', 'VBD')",VBD,went,went,VB
ASHPUTTEL,3,59,"('to', 'TO')",TO,to,to,TO
ASHPUTTEL,3,60,"('it', 'PRP')",PRP,it,it,PR
ASHPUTTEL,3,61,"('and', 'CC')",CC,and,and,CC
ASHPUTTEL,3,62,"('cried', 'VBD')",VBD,cried,cried,VB
ASHPUTTEL,3,63,"('and', 'CC')",CC,and,and,CC
ASHPUTTEL,3,64,"('soon', 'RB')",RB,soon,soon,RB
ASHPUTTEL,3,65,"('a', 'DT')",DT,a,a,DT
ASHPUTTEL,3,66,"('little', 'JJ')",JJ,little,little,JJ
ASHPUTTEL,3,67,"('bird', 'NN')",NN,bird,bird,NN
ASHPUTTEL,3,68,"('came', 'VBD')",VBD,came,came,VB
ASHPUTTEL,3,69,"('and', 'CC')",CC,and,and,CC
ASHPUTTEL,3,70,"('built', 'VBD')",VBD,built,built,VB
ASHPUTTEL,3,71,"('its', 'PRP$')",PRP$,its,its,PR
ASHPUTTEL,3,72,"('nest', 'JJS')",JJS,nest,nest,JJ
ASHPUTTEL,3,73,"('upon', 'IN')",IN,upon,upon,IN
ASHPUTTEL,3,74,"('the', 'DT')",DT,the,the,DT
ASHPUTTEL,3,75,"('tree', 'NN')",NN,tree,tree,NN
ASHPUTTEL,3,76,"('and', 'CC')",CC,and,and,CC
ASHPUTTEL,3,77,"('talked', 'VBD')",VBD,talked,talked,VB
ASHPUTTEL,3,78,"('with', 'IN')",IN,with,with,IN
ASHPUTTEL,3,79,"('her', 'PRP')",PRP,her,her,PR
ASHPUTTEL,3,80,"('and', 'CC')",CC,and,and,CC
ASHPUTTEL,3,81,"('watched', 'VBD')",VBD,watched,watched,VB
ASHPUTTEL,3,82,"('over', 'IN')",IN,over,over,IN
ASHPUTTEL,3,83,"('her', 'PRP$')",PRP$,her,her,PR
ASHPUTTEL,3,84,"('and', 'CC')",CC,and,and,CC
ASHPUTTEL,3,85,"('brought', 'VBD')",VBD,brought,brought,VB
ASHPUTTEL,3,86,"('her', 'PRP$')",PRP$,her,her,PR
ASHPUTTEL,3,87,"('whatever', 'NN')",NN,whatever,whatever,NN
ASHPUTTEL,3,88,"('she', 'PRP')",PRP,she,she,PR
ASHPUTTEL,3,89,"('wished', 'VBD')",VBD,wished,wished,VB
ASHPUTTEL,3,90,"('for', 'IN')",IN,for,for,IN
ASHPUTTEL,3,91,"('now', 'RB')",RB,now,now,RB
ASHPUTTEL,3,92,"('it', 'PRP')",PRP,it,it,PR
ASHPUTTEL,3,93,"('happened', 'VBD')",VBD,happened,happened,VB
ASHPUTTEL,3,94,"('that', 'IN')",IN,that,that,IN
ASHPUTTEL,3,95,"('the', 'DT')",DT,the,the,DT
ASHPUTTEL,3,96,"('king', 'NN')",NN,king,king,NN
ASHPUTTEL,3,97,"('of', 'IN')",IN,of,of,IN
ASHPUTTEL,3,98,"('that', 'DT')",DT,that,that,DT
ASHPUTTEL,3,99,"('land', 'NN')",NN,land,land,NN
ASHPUTTEL,3,100,"('held', 'VBD')",VBD,held,held,VB
ASHPUTTEL,3,101,"('a', 'DT')",DT,a,a,DT
ASHPUTTEL,3,102,"('feast', 'NN')",NN,feast,feast,NN
ASHPUTTEL,3,103,"('which', 'WDT')",WDT,which,which,WD
ASHPUTTEL,3,104,"('was', 'VBD')",VBD,was,was,VB
ASHPUTTEL,3,105,"('to', 'TO')",TO,to,to,TO
ASHPUTTEL,3,106,"('last', 'JJ')",JJ,last,last,JJ
ASHPUTTEL,3,107,"('three', 'CD')",CD,three,three,CD
ASHPUTTEL,3,108,"('days', 'NNS')",NNS,days,days,NN
ASHPUTTEL,3,109,"('and', 'CC')",CC,and,and,CC
ASHPUTTEL,3,110,"('out', 'IN')",IN,out,out,IN
ASHPUTTEL,3,111,"('of', 'IN')",IN,of,of,IN
ASHPUTTEL,3,112,"('those', 'DT')",DT,those,those,DT
ASHPUTTEL,3,113,"('who', 'WP')",WP,who,who,WP
ASHPUTTEL,3,114,"('came', 'VBD')",VBD,came,came,VB
ASHPUTTEL,3,115,"('to', 'TO')",TO,to,to,TO
ASHPUTTEL,3,116,"('it', 'PRP')",PRP,it,it,PR
ASHPUTTEL,3,117,"('his', 'PRP$')",PRP$,his,his,PR
ASHPUTTEL,3,118,"('son', 'NN')",NN,son,son,NN
ASHPUTTEL,3,119,"('was', 'VBD')",VBD,was,was,VB
ASHPUTTEL,3,120,"('to', 'TO')",TO,to,to,TO
ASHPUTTEL,3,121,"('choose', 'VB')",VB,choose,choose,VB
ASHPUTTEL,3,122,"('a', 'DT')",DT,a,a,DT
ASHPUTTEL,3,123,"('bride', 'NN')",NN,bride,bride,NN
ASHPUTTEL,3,124,"('for', 'IN')",IN,for,for,IN
ASHPUTTEL,3,125,"('himself', 'PRP')",PRP,himself,himself,PR
ASHPUTTEL,3,126,"('ashputtel', 'VBP')",VBP,ashputtel,ashputtel,VB
ASHPUTTEL,3,127,"('s', 'JJ')",JJ,s,s,JJ
ASHPUTTEL,3,128,"('two', 'CD')",CD,two,two,CD
ASHPUTTEL,3,129,"('sisters', 'NNS')",NNS,sisters,sisters,NN
ASHPUTTEL,3,130,"('were', 'VBD')",VBD,were,were,VB
ASHPUTTEL,3,131,"('asked', 'VBN')",VBN,asked,asked,VB
ASHPUTTEL,3,132,"('to', 'TO')",TO,to,to,TO
ASHPUTTEL,3,133,"('come', 'VB')",VB,come,come,VB
ASHPUTTEL,3,134,"('so', 'RB')",RB,so,so,RB
ASHPUTTEL,3,135,"('they', 'PRP')",PRP,they,they,PR
ASHPUTTEL,3,136,"('called', 'VBD')",VBD,called,called,VB
ASHPUTTEL,3,137,"('her', 'PRP')",PRP,her,her,PR
ASHPUTTEL,3,138,"('up', 'RP')",RP,up,up,RP
ASHPUTTEL,3,139,"('and', 'CC')",CC,and,and,CC
ASHPUTTEL,3,140,"('said', 'VBD')",VBD,said,said,VB
ASHPUTTEL,3,141,"('now', 'RB')",RB,now,now,RB
ASHPUTTEL,3,142,"('comb', 'VBZ')",VBZ,comb,comb,VB
ASHPUTTEL,3,143,"('our', 'PRP$')",PRP$,our,our,PR
ASHPUTTEL,3,144,"('hair', 'NN')",NN,hair,hair,NN
ASHPUTTEL,3,145,"('brush', 'IN')",IN,brush,brush,IN
ASHPUTTEL,3,146,"('our', 'PRP$')",PRP$,our,our,PR
ASHPUTTEL,3,147,"('shoes', 'NNS')",NNS,shoes,shoes,NN
ASHPUTTEL,3,148,"('and', 'CC')",CC,and,and,CC
ASHPUTTEL,3,149,"('tie', 'NN')",NN,tie,tie,NN
ASHPUTTEL,4,0,"('were', 'VBD')",VBD,were,were,VB
ASHPUTTEL,4,1,"('asked', 'VBN')",VBN,asked,asked,VB
ASHPUTTEL,4,2,"('to', 'TO')",TO,to,to,TO
ASHPUTTEL,4,3,"('come', 'VB')",VB,come,come,VB
ASHPUTTEL,4,4,"('so', 'RB')",RB,so,so,RB
ASHPUTTEL,4,5,"('they', 'PRP')",PRP,they,they,PR
ASHPUTTEL,4,6,"('called', 'VBD')",VBD,called,called,VB
ASHPUTTEL,4,7,"('her', 'PRP')",PRP,her,her,PR
ASHPUTTEL,4,8,"('up', 'RP')",RP,up,up,RP
ASHPUTTEL,4,9,"('and', 'CC')",CC,and,and,CC
ASHPUTTEL,4,10,"('said', 'VBD')",VBD,said,said,VB
ASHPUTTEL,4,11,"('now', 'RB')",RB,now,now,RB
ASHPUTTEL,4,12,"('comb', 'VBZ')",VBZ,comb,comb,VB
ASHPUTTEL,4,13,"('our', 'PRP$')",PRP$,our,our,PR
ASHPUTTEL,4,14,"('hair', 'NN')",NN,hair,hair,NN
ASHPUTTEL,4,15,"('brush', 'IN')",IN,brush,brush,IN
ASHPUTTEL,4,16,"('our', 'PRP$')",PRP$,our,our,PR
ASHPUTTEL,4,17,"('shoes', 'NNS')",NNS,shoes,shoes,NN
ASHPUTTEL,4,18,"('and', 'CC')",CC,and,and,CC
ASHPUTTEL,4,19,"('tie', 'VB')",VB,tie,tie,VB
ASHPUTTEL,4,20,"('our', 'PRP$')",PRP$,our,our,PR
ASHPUTTEL,4,21,"('sashes', 'NNS')",NNS,sashes,sashes,NN
ASHPUTTEL,4,22,"('for', 'IN')",IN,for,for,IN
ASHPUTTEL,4,23,"('us', 'PRP')",PRP,us,us,PR
ASHPUTTEL,4,24,"('for', 'IN')",IN,for,for,IN
ASHPUTTEL,4,25,"('we', 'PRP')",PRP,we,we,PR
ASHPUTTEL,4,26,"('are', 'VBP')",VBP,are,are,VB
ASHPUTTEL,4,27,"('going', 'VBG')",VBG,going,going,VB
ASHPUTTEL,4,28,"('to', 'TO')",TO,to,to,TO
ASHPUTTEL,4,29,"('dance', 'VB')",VB,dance,dance,VB
ASHPUTTEL,4,30,"('at', 'IN')",IN,at,at,IN
ASHPUTTEL,4,31,"('the', 'DT')",DT,the,the,DT
ASHPUTTEL,4,32,"('king', 'NN')",NN,king,king,NN
ASHPUTTEL,4,33,"('s', 'NN')",NN,s,s,NN
ASHPUTTEL,4,34,"('feast', 'NN')",NN,feast,feast,NN
ASHPUTTEL,4,35,"('then', 'RB')",RB,then,then,RB
ASHPUTTEL,4,36,"('she', 'PRP')",PRP,she,she,PR
ASHPUTTEL,4,37,"('did', 'VBD')",VBD,did,did,VB
ASHPUTTEL,4,38,"('as', 'IN')",IN,as,as,IN
ASHPUTTEL,4,39,"('she', 'PRP')",PRP,she,she,PR
ASHPUTTEL,4,40,"('was', 'VBD')",VBD,was,was,VB
ASHPUTTEL,4,41,"('told', 'VBN')",VBN,told,told,VB
ASHPUTTEL,4,42,"('but', 'CC')",CC,but,but,CC
ASHPUTTEL,4,43,"('when', 'WRB')",WRB,when,when,WR
ASHPUTTEL,4,44,"('all', 'DT')",DT,all,all,DT
ASHPUTTEL,4,45,"('was', 'VBD')",VBD,was,was,VB
ASHPUTTEL,4,46,"('done', 'VBN')",VBN,done,done,VB
ASHPUTTEL,4,47,"('she', 'PRP')",PRP,she,she,PR
ASHPUTTEL,4,48,"('could', 'MD')",MD,could,could,MD
ASHPUTTEL,4,49,"('not', 'RB')",RB,not,not,RB
ASHPUTTEL,4,50,"('help', 'VB')",VB,help,help,VB
ASHPUTTEL,4,51,"('crying', 'VBG')",VBG,crying,crying,VB
ASHPUTTEL,4,52,"('for', 'IN')",IN,for,for,IN
ASHPUTTEL,4,53,"('she', 'PRP')",PRP,she,she,PR
ASHPUTTEL,4,54,"('thought', 'VBD')",VBD,thought,thought,VB
ASHPUTTEL,4,55,"('to', 'TO')",TO,to,to,TO
ASHPUTTEL,4,56,"('herself', 'VB')",VB,herself,herself,VB
ASHPUTTEL,4,57,"('she', 'PRP')",PRP,she,she,PR
ASHPUTTEL,4,58,"('should', 'MD')",MD,should,should,MD
ASHPUTTEL,4,59,"('so', 'RB')",RB,so,so,RB
ASHPUTTEL,4,60,"('have', 'VB')",VB,have,have,VB
ASHPUTTEL,4,61,"('liked', 'VBN')",VBN,liked,liked,VB
ASHPUTTEL,4,62,"('to', 'TO')",TO,to,to,TO
ASHPUTTEL,4,63,"('have', 'VB')",VB,have,have,VB
ASHPUTTEL,4,64,"('gone', 'VBN')",VBN,gone,gone,VB
ASHPUTTEL,4,65,"('with', 'IN')",IN,with,with,IN
ASHPUTTEL,4,66,"('them', 'PRP')",PRP,them,them,PR
ASHPUTTEL,4,67,"('to', 'TO')",TO,to,to,TO
ASHPUTTEL,4,68,"('the', 'DT')",DT,the,the,DT
ASHPUTTEL,4,69,"('ball', 'NN')",NN,ball,ball,NN
ASHPUTTEL,4,70,"('and', 'CC')",CC,and,and,CC
ASHPUTTEL,4,71,"('at', 'IN')",IN,at,at,IN
ASHPUTTEL,4,72,"('last', 'JJ')",JJ,last,last,JJ
ASHPUTTEL,4,73,"('she', 'PRP')",PRP,she,she,PR
ASHPUTTEL,4,74,"('begged', 'VBD')",VBD,begged,begged,VB
ASHPUTTEL,4,75,"('her', 'PRP')",PRP,her,her,PR
ASHPUTTEL,4,76,"('mother', 'NN')",NN,mother,mother,NN
ASHPUTTEL,4,77,"('very', 'RB')",RB,very,very,RB
ASHPUTTEL,4,78,"('hard', 'RB')",RB,hard,hard,RB
ASHPUTTEL,4,79,"('to', 'TO')",TO,to,to,TO
ASHPUTTEL,4,80,"('let', 'VB')",VB,let,let,VB
ASHPUTTEL,4,81,"('her', 'PRP')",PRP,her,her,PR
ASHPUTTEL,4,82,"('go', 'VB')",VB,go,go,VB
ASHPUTTEL,4,83,"('you', 'PRP')",PRP,you,you,PR
ASHPUTTEL,4,84,"('ashputtel', 'RB')",RB,ashputtel,ashputtel,RB
ASHPUTTEL,4,85,"('said', 'VBD')",VBD,said,said,VB
ASHPUTTEL,4,86,"('she', 'PRP')",PRP,she,she,PR
ASHPUTTEL,4,87,"('you', 'PRP')",PRP,you,you,PR
ASHPUTTEL,4,88,"('who', 'WP')",WP,who,who,WP
ASHPUTTEL,4,89,"('have', 'VBP')",VBP,have,have,VB
ASHPUTTEL,4,90,"('nothing', 'NN')",NN,nothing,nothing,NN
ASHPUTTEL,4,91,"('to', 'TO')",TO,to,to,TO
ASHPUTTEL,4,92,"('wear', 'VB')",VB,wear,wear,VB
ASHPUTTEL,4,93,"('no', 'DT')",DT,no,no,DT
ASHPUTTEL,4,94,"('clothes', 'NNS')",NNS,clothes,clothes,NN
ASHPUTTEL,4,95,"('at', 'IN')",IN,at,at,IN
ASHPUTTEL,4,96,"('all', 'DT')",DT,all,all,DT
ASHPUTTEL,4,97,"('and', 'CC')",CC,and,and,CC
ASHPUTTEL,4,98,"('who', 'WP')",WP,who,who,WP
ASHPUTTEL,4,99,"('can', 'MD')",MD,can,can,MD
ASHPUTTEL,4,100,"('not', 'RB')",RB,not,not,RB
ASHPUTTEL,4,101,"('even', 'RB')",RB,even,even,RB
ASHPUTTEL,4,102,"('dance', 'VB')",VB,dance,dance,VB
ASHPUTTEL,4,103,"('you', 'PRP')",PRP,you,you,PR
ASHPUTTEL,4,104,"('want', 'VBP')",VBP,want,want,VB
ASHPUTTEL,4,105,"('to', 'TO')",TO,to,to,TO
ASHPUTTEL,4,106,"('go', 'VB')",VB,go,go,VB
ASHPUTTEL,4,107,"('to', 'TO')",TO,to,to,TO
ASHPUTTEL,4,108,"('the', 'DT')",DT,the,the,DT
ASHPUTTEL,4,109,"('ball', 'NN')",NN,ball,ball,NN
ASHPUTTEL,4,110,"('and', 'CC')",CC,and,and,CC
ASHPUTTEL,4,111,"('when', 'WRB')",WRB,when,when,WR
ASHPUTTEL,4,112,"('she', 'PRP')",PRP,she,she,PR
ASHPUTTEL,4,113,"('kept', 'VBD')",VBD,kept,kept,VB
ASHPUTTEL,4,114,"('on', 'IN')",IN,on,on,IN
ASHPUTTEL,4,115,"('begging', 'VBG')",VBG,begging,begging,VB
ASHPUTTEL,4,116,"('she', 'PRP')",PRP,she,she,PR
ASHPUTTEL,4,117,"('said', 'VBD')",VBD,said,said,VB
ASHPUTTEL,4,118,"('at', 'IN')",IN,at,at,IN
ASHPUTTEL,4,119,"('last', 'JJ')",JJ,last,last,JJ
ASHPUTTEL,4,120,"('to', 'TO')",TO,to,to,TO
ASHPUTTEL,4,121,"('get', 'VB')",VB,get,get,VB
ASHPUTTEL,4,122,"('rid', 'JJ')",JJ,rid,rid,JJ
ASHPUTTEL,4,123,"('of', 'IN')",IN,of,of,IN
ASHPUTTEL,4,124,"('her', 'PRP$')",PRP$,her,her,PR
ASHPUTTEL,4,125,"('i', 'NN')",NN,i,i,NN
ASHPUTTEL,4,126,"('will', 'MD')",MD,will,will,MD
ASHPUTTEL,4,127,"('throw', 'VB')",VB,throw,throw,VB
ASHPUTTEL,4,128,"('this', 'DT')",DT,this,this,DT
ASHPUTTEL,4,129,"('dishful', 'NN')",NN,dishful,dishful,NN
ASHPUTTEL,4,130,"('of', 'IN')",IN,of,of,IN
ASHPUTTEL,4,131,"('peas', 'NNS')",NNS,peas,peas,NN
ASHPUTTEL,4,132,"('into', 'IN')",IN,into,into,IN
ASHPUTTEL,4,133,"('the', 'DT')",DT,the,the,DT
ASHPUTTEL,4,134,"('ashheap', 'NN')",NN,ashheap,ashheap,NN
ASHPUTTEL,4,135,"('and', 'CC')",CC,and,and,CC
ASHPUTTEL,4,136,"('if', 'IN')",IN,if,if,IN
ASHPUTTEL,4,137,"('in', 'IN')",IN,in,in,IN
ASHPUTTEL,4,138,"('two', 'CD')",CD,two,two,CD
ASHPUTTEL,4,139,"('hours', 'NNS')",NNS,hours,hours,NN
ASHPUTTEL,4,140,"('time', 'NN')",NN,time,time,NN
ASHPUTTEL,4,141,"('you', 'PRP')",PRP,you,you,PR
ASHPUTTEL,4,142,"('have', 'VBP')",VBP,have,have,VB
ASHPUTTEL,4,143,"('picked', 'VBN')",VBN,picked,picked,VB
ASHPUTTEL,4,144,"('them', 'PRP')",PRP,them,them,PR
ASHPUTTEL,4,145,"('all', 'DT')",DT,all,all,DT
ASHPUTTEL,4,146,"('out', 'IN')",IN,out,out,IN
ASHPUTTEL,4,147,"('you', 'PRP')",PRP,you,you,PR
ASHPUTTEL,4,148,"('shall', 'MD')",MD,shall,shall,MD
ASHPUTTEL,4,149,"('go', 'VB')",VB,go,go,VB
ASHPUTTEL,5,0,"('of', 'IN')",IN,of,of,IN
ASHPUTTEL,5,1,"('peas', 'NNS')",NNS,peas,peas,NN
ASHPUTTEL,5,2,"('into', 'IN')",IN,into,into,IN
ASHPUTTEL,5,3,"('the', 'DT')",DT,the,the,DT
ASHPUTTEL,5,4,"('ashheap', 'NN')",NN,ashheap,ashheap,NN
ASHPUTTEL,5,5,"('and', 'CC')",CC,and,and,CC
ASHPUTTEL,5,6,"('if', 'IN')",IN,if,if,IN
ASHPUTTEL,5,7,"('in', 'IN')",IN,in,in,IN
ASHPUTTEL,5,8,"('two', 'CD')",CD,two,two,CD
ASHPUTTEL,5,9,"('hours', 'NNS')",NNS,hours,hours,NN
ASHPUTTEL,5,10,"('time', 'NN')",NN,time,time,NN
ASHPUTTEL,5,11,"('you', 'PRP')",PRP,you,you,PR
ASHPUTTEL,5,12,"('have', 'VBP')",VBP,have,have,VB
ASHPUTTEL,5,13,"('picked', 'VBN')",VBN,picked,picked,VB
ASHPUTTEL,5,14,"('them', 'PRP')",PRP,them,them,PR
ASHPUTTEL,5,15,"('all', 'DT')",DT,all,all,DT
ASHPUTTEL,5,16,"('out', 'IN')",IN,out,out,IN
ASHPUTTEL,5,17,"('you', 'PRP')",PRP,you,you,PR
ASHPUTTEL,5,18,"('shall', 'MD')",MD,shall,shall,MD
ASHPUTTEL,5,19,"('go', 'VB')",VB,go,go,VB
ASHPUTTEL,5,20,"('to', 'TO')",TO,to,to,TO
ASHPUTTEL,5,21,"('the', 'DT')",DT,the,the,DT
ASHPUTTEL,5,22,"('feast', 'NN')",NN,feast,feast,NN
