doc_title,para_num,sentence_num,token_num,pos_tuple,pos,token_str,term_str,pos_group,n_char
ASHPUTTEL,2,2,8,"('second', 'JJ')",JJ,second,second,JJ,6
ASHPUTTEL,2,3,0,"('‘', 'RB')",RB,‘,,RB,1
ASHPUTTEL,2,3,1,"('Now', 'RB')",RB,Now,now,RB,3
ASHPUTTEL,2,3,2,"(',', ',')",",",",",,",",1
ASHPUTTEL,2,3,3,"('child', 'NN')",NN,child,child,NN,5
ASHPUTTEL,2,3,4,"(',', ',')",",",",",,",",1
ASHPUTTEL,2,3,5,"('’', 'NNP')",NNP,’,,NN,1
ASHPUTTEL,2,3,6,"('said', 'VBD')",VBD,said,said,VB,4
ASHPUTTEL,2,3,7,"('he', 'PRP')",PRP,he,he,PR,2
ASHPUTTEL,2,3,8,"('to', 'TO')",TO,to,to,TO,2
ASHPUTTEL,2,3,9,"('his', 'PRP$')",PRP$,his,his,PR,3
ASHPUTTEL,2,3,10,"('own', 'JJ')",JJ,own,own,JJ,3
ASHPUTTEL,2,3,11,"('daughter', 'NN')",NN,daughter,daughter,NN,8
ASHPUTTEL,2,3,12,"(',', ',')",",",",",,",",1
ASHPUTTEL,2,3,13,"('‘', 'VBP')",VBP,‘,,VB,1
ASHPUTTEL,2,3,14,"('what', 'WP')",WP,what,what,WP,4
ASHPUTTEL,2,3,15,"('will', 'MD')",MD,will,will,MD,4
ASHPUTTEL,2,3,16,"('you', 'PRP')",PRP,you,you,PR,3
ASHPUTTEL,2,3,17,"('have', 'VB')",VB,have,have,VB,4
ASHPUTTEL,2,4,0,"('’', 'NN')",NN,’,,NN,1
ASHPUTTEL,2,4,1,"('‘', 'VBZ')",VBZ,‘,,VB,1
ASHPUTTEL,2,4,2,"('The', 'DT')",DT,The,the,DT,3
ASHPUTTEL,2,4,3,"('first', 'JJ')",JJ,first,first,JJ,5
ASHPUTTEL,2,4,4,"('twig', 'NN')",NN,twig,twig,NN,4
ASHPUTTEL,2,4,5,"(',', ',')",",",",",,",",1
ASHPUTTEL,2,4,6,"('dear', 'VBP')",VBP,dear,dear,VB,4
ASHPUTTEL,2,4,7,"('father', 'RB')",RB,father,father,RB,6
ASHPUTTEL,2,4,8,"(',', ',')",",",",",,",",1
ASHPUTTEL,2,4,9,"('that', 'IN')",IN,that,that,IN,4
ASHPUTTEL,2,4,10,"('brushes', 'NNS')",NNS,brushes,brushes,NN,7
ASHPUTTEL,2,4,11,"('against', 'IN')",IN,against,against,IN,7
ASHPUTTEL,2,4,12,"('your', 'PRP$')",PRP$,your,your,PR,4
ASHPUTTEL,2,4,13,"('hat', 'NN')",NN,hat,hat,NN,3
ASHPUTTEL,2,4,14,"('when', 'WRB')",WRB,when,when,WR,4
ASHPUTTEL,2,4,15,"('you', 'PRP')",PRP,you,you,PR,3
ASHPUTTEL,2,4,16,"('turn', 'VBP')",VBP,turn,turn,VB,4
ASHPUTTEL,2,4,17,"('your', 'PRP$')",PRP$,your,your,PR,4
ASHPUTTEL,2,4,18,"('face', 'NN')",NN,face,face,NN,4
ASHPUTTEL,2,4,19,"('to', 'TO')",TO,to,to,TO,2
ASHPUTTEL,2,4,20,"('come', 'VB')",VB,come,come,VB,4
ASHPUTTEL,2,4,21,"('homewards', 'NNS')",NNS,homewards,homewards,NN,9
ASHPUTTEL,2,4,22,"(',', ',')",",",",",,",",1
ASHPUTTEL,2,4,23,"('’', 'NN')",NN,’,,NN,1
ASHPUTTEL,2,4,24,"('said', 'VBD')",VBD,said,said,VB,4
ASHPUTTEL,2,4,25,"('she', 'PRP')",PRP,she,she,PR,3
ASHPUTTEL,2,5,0,"('Then', 'RB')",RB,Then,then,RB,4
ASHPUTTEL,2,5,1,"('he', 'PRP')",PRP,he,he,PR,2
ASHPUTTEL,2,5,2,"('bought', 'VBD')",VBD,bought,bought,VB,6
ASHPUTTEL,2,5,3,"('for', 'IN')",IN,for,for,IN,3
ASHPUTTEL,2,5,4,"('the', 'DT')",DT,the,the,DT,3
ASHPUTTEL,2,5,5,"('first', 'JJ')",JJ,first,first,JJ,5
ASHPUTTEL,2,5,6,"('two', 'CD')",CD,two,two,CD,3
ASHPUTTEL,2,5,7,"('the', 'DT')",DT,the,the,DT,3
ASHPUTTEL,2,5,8,"('fine', 'JJ')",JJ,fine,fine,JJ,4
ASHPUTTEL,2,5,9,"('clothes', 'NNS')",NNS,clothes,clothes,NN,7
ASHPUTTEL,2,5,10,"('and', 'CC')",CC,and,and,CC,3
ASHPUTTEL,2,5,11,"('pearls', 'NNS')",NNS,pearls,pearls,NN,6
ASHPUTTEL,2,5,12,"('and', 'CC')",CC,and,and,CC,3
ASHPUTTEL,2,5,13,"('diamonds', 'NNS')",NNS,diamonds,diamonds,NN,8
ASHPUTTEL,2,5,14,"('they', 'PRP')",PRP,they,they,PR,4
ASHPUTTEL,2,5,15,"('had', 'VBD')",VBD,had,had,VB,3
ASHPUTTEL,2,5,16,"('asked', 'VBN')",VBN,asked,asked,VB,5
ASHPUTTEL,2,5,17,"('for', 'IN')",IN,for,for,IN,3
ASHPUTTEL,2,6,0,"('and', 'CC')",CC,and,and,CC,3
ASHPUTTEL,2,6,1,"('on', 'IN')",IN,on,on,IN,2
ASHPUTTEL,2,6,2,"('his', 'PRP$')",PRP$,his,his,PR,3
ASHPUTTEL,2,6,3,"('way', 'NN')",NN,way,way,NN,3
ASHPUTTEL,2,6,4,"('home', 'NN')",NN,home,home,NN,4
ASHPUTTEL,2,6,5,"(',', ',')",",",",",,",",1
ASHPUTTEL,2,6,6,"('as', 'IN')",IN,as,as,IN,2
ASHPUTTEL,2,6,7,"('he', 'PRP')",PRP,he,he,PR,2
ASHPUTTEL,2,6,8,"('rode', 'VBD')",VBD,rode,rode,VB,4
ASHPUTTEL,2,6,9,"('through', 'IN')",IN,through,through,IN,7
ASHPUTTEL,2,6,10,"('a', 'DT')",DT,a,a,DT,1
ASHPUTTEL,2,6,11,"('green', 'JJ')",JJ,green,green,JJ,5
ASHPUTTEL,2,6,12,"('copse', 'NN')",NN,copse,copse,NN,5
ASHPUTTEL,2,6,13,"(',', ',')",",",",",,",",1
ASHPUTTEL,2,6,14,"('a', 'DT')",DT,a,a,DT,1
ASHPUTTEL,2,6,15,"('hazel', 'NN')",NN,hazel,hazel,NN,5
ASHPUTTEL,2,6,16,"('twig', 'NN')",NN,twig,twig,NN,4
ASHPUTTEL,2,6,17,"('brushed', 'VBN')",VBN,brushed,brushed,VB,7
ASHPUTTEL,2,6,18,"('against', 'IN')",IN,against,against,IN,7
ASHPUTTEL,2,6,19,"('him', 'PRP')",PRP,him,him,PR,3
ASHPUTTEL,2,6,20,"(',', ',')",",",",",,",",1
ASHPUTTEL,2,6,21,"('and', 'CC')",CC,and,and,CC,3
ASHPUTTEL,2,6,22,"('almost', 'RB')",RB,almost,almost,RB,6
ASHPUTTEL,2,6,23,"('pushed', 'VBD')",VBD,pushed,pushed,VB,6
ASHPUTTEL,2,6,24,"('off', 'RP')",RP,off,off,RP,3
ASHPUTTEL,2,6,25,"('his', 'PRP$')",PRP$,his,his,PR,3
ASHPUTTEL,2,6,26,"('hat', 'NN')",NN,hat,hat,NN,3
ASHPUTTEL,2,7,0,"('so', 'RB')",RB,so,so,RB,2
ASHPUTTEL,2,7,1,"('he', 'PRP')",PRP,he,he,PR,2
ASHPUTTEL,2,7,2,"('broke', 'VBD')",VBD,broke,broke,VB,5
ASHPUTTEL,2,7,3,"('it', 'PRP')",PRP,it,it,PR,2
ASHPUTTEL,2,7,4,"('off', 'RP')",RP,off,off,RP,3
ASHPUTTEL,2,7,5,"('and', 'CC')",CC,and,and,CC,3
ASHPUTTEL,2,7,6,"('brought', 'VBD')",VBD,brought,brought,VB,7
ASHPUTTEL,2,7,7,"('it', 'PRP')",PRP,it,it,PR,2
ASHPUTTEL,2,7,8,"('away', 'RP')",RP,away,away,RP,4
ASHPUTTEL,2,8,0,"('and', 'CC')",CC,and,and,CC,3
ASHPUTTEL,2,8,1,"('when', 'WRB')",WRB,when,when,WR,4
ASHPUTTEL,2,8,2,"('he', 'PRP')",PRP,he,he,PR,2
ASHPUTTEL,2,8,3,"('got', 'VBD')",VBD,got,got,VB,3
ASHPUTTEL,2,8,4,"('home', 'RB')",RB,home,home,RB,4
ASHPUTTEL,2,8,5,"('he', 'PRP')",PRP,he,he,PR,2
ASHPUTTEL,2,8,6,"('gave', 'VBD')",VBD,gave,gave,VB,4
ASHPUTTEL,2,8,7,"('it', 'PRP')",PRP,it,it,PR,2
ASHPUTTEL,2,8,8,"('to', 'TO')",TO,to,to,TO,2
ASHPUTTEL,2,8,9,"('his', 'PRP$')",PRP$,his,his,PR,3
ASHPUTTEL,2,8,10,"('daughter', 'NN')",NN,daughter,daughter,NN,8
ASHPUTTEL,2,9,0,"('Then', 'RB')",RB,Then,then,RB,4
ASHPUTTEL,2,9,1,"('she', 'PRP')",PRP,she,she,PR,3
ASHPUTTEL,2,9,2,"('took', 'VBD')",VBD,took,took,VB,4
ASHPUTTEL,2,9,3,"('it', 'PRP')",PRP,it,it,PR,2
ASHPUTTEL,2,9,4,"(',', ',')",",",",",,",",1
ASHPUTTEL,2,9,5,"('and', 'CC')",CC,and,and,CC,3
ASHPUTTEL,2,9,6,"('went', 'VBD')",VBD,went,went,VB,4
ASHPUTTEL,2,9,7,"('to', 'TO')",TO,to,to,TO,2
ASHPUTTEL,2,9,8,"('her', 'PRP$')",PRP$,her,her,PR,3
ASHPUTTEL,2,9,9,"('mother', 'NN')",NN,mother,mother,NN,6
ASHPUTTEL,2,9,10,"('’', 'NN')",NN,’,,NN,1
ASHPUTTEL,2,9,11,"('s', 'NN')",NN,s,s,NN,1
ASHPUTTEL,2,9,12,"('grave', 'NN')",NN,grave,grave,NN,5
ASHPUTTEL,2,9,13,"('and', 'CC')",CC,and,and,CC,3
ASHPUTTEL,2,9,14,"('planted', 'VBD')",VBD,planted,planted,VB,7
ASHPUTTEL,2,9,15,"('it', 'PRP')",PRP,it,it,PR,2
ASHPUTTEL,2,9,16,"('there', 'EX')",EX,there,there,EX,5
ASHPUTTEL,2,10,0,"('and', 'CC')",CC,and,and,CC,3
ASHPUTTEL,2,10,1,"('cried', 'VBD')",VBD,cried,cried,VB,5
ASHPUTTEL,2,10,2,"('so', 'RB')",RB,so,so,RB,2
ASHPUTTEL,2,10,3,"('much', 'JJ')",JJ,much,much,JJ,4
ASHPUTTEL,2,10,4,"('that', 'IN')",IN,that,that,IN,4
ASHPUTTEL,2,10,5,"('it', 'PRP')",PRP,it,it,PR,2
ASHPUTTEL,2,10,6,"('was', 'VBD')",VBD,was,was,VB,3
ASHPUTTEL,2,10,7,"('watered', 'VBN')",VBN,watered,watered,VB,7
ASHPUTTEL,2,10,8,"('with', 'IN')",IN,with,with,IN,4
ASHPUTTEL,2,10,9,"('her', 'PRP')",PRP,her,her,PR,3
ASHPUTTEL,2,10,10,"('tears', 'NNS')",NNS,tears,tears,NN,5
ASHPUTTEL,2,11,0,"('and', 'CC')",CC,and,and,CC,3
ASHPUTTEL,2,11,1,"('there', 'EX')",EX,there,there,EX,5
ASHPUTTEL,2,11,2,"('it', 'PRP')",PRP,it,it,PR,2
ASHPUTTEL,2,11,3,"('grew', 'VBD')",VBD,grew,grew,VB,4
ASHPUTTEL,2,11,4,"('and', 'CC')",CC,and,and,CC,3
ASHPUTTEL,2,11,5,"('became', 'VBD')",VBD,became,became,VB,6
ASHPUTTEL,2,11,6,"('a', 'DT')",DT,a,a,DT,1
ASHPUTTEL,2,11,7,"('fine', 'JJ')",JJ,fine,fine,JJ,4
ASHPUTTEL,2,11,8,"('tree', 'NN')",NN,tree,tree,NN,4
ASHPUTTEL,2,12,0,"('Three', 'CD')",CD,Three,three,CD,5
ASHPUTTEL,2,12,1,"('times', 'NNS')",NNS,times,times,NN,5
ASHPUTTEL,2,12,2,"('every', 'DT')",DT,every,every,DT,5
ASHPUTTEL,2,12,3,"('day', 'NN')",NN,day,day,NN,3
ASHPUTTEL,2,12,4,"('she', 'PRP')",PRP,she,she,PR,3
ASHPUTTEL,2,12,5,"('went', 'VBD')",VBD,went,went,VB,4
ASHPUTTEL,2,12,6,"('to', 'TO')",TO,to,to,TO,2
ASHPUTTEL,2,12,7,"('it', 'PRP')",PRP,it,it,PR,2
ASHPUTTEL,2,12,8,"('and', 'CC')",CC,and,and,CC,3
ASHPUTTEL,2,12,9,"('cried', 'VBD')",VBD,cried,cried,VB,5
ASHPUTTEL,2,13,0,"('and', 'CC')",CC,and,and,CC,3
ASHPUTTEL,2,13,1,"('soon', 'RB')",RB,soon,soon,RB,4
ASHPUTTEL,2,13,2,"('a', 'DT')",DT,a,a,DT,1
ASHPUTTEL,2,13,3,"('little', 'JJ')",JJ,little,little,JJ,6
ASHPUTTEL,2,13,4,"('bird', 'NN')",NN,bird,bird,NN,4
ASHPUTTEL,2,13,5,"('came', 'VBD')",VBD,came,came,VB,4
ASHPUTTEL,2,13,6,"('and', 'CC')",CC,and,and,CC,3
ASHPUTTEL,2,13,7,"('built', 'VBD')",VBD,built,built,VB,5
ASHPUTTEL,2,13,8,"('its', 'PRP$')",PRP$,its,its,PR,3
ASHPUTTEL,2,13,9,"('nest', 'JJS')",JJS,nest,nest,JJ,4
ASHPUTTEL,2,13,10,"('upon', 'IN')",IN,upon,upon,IN,4
ASHPUTTEL,2,13,11,"('the', 'DT')",DT,the,the,DT,3
ASHPUTTEL,2,13,12,"('tree', 'NN')",NN,tree,tree,NN,4
ASHPUTTEL,2,13,13,"(',', ',')",",",",",,",",1
ASHPUTTEL,2,13,14,"('and', 'CC')",CC,and,and,CC,3
ASHPUTTEL,2,13,15,"('talked', 'VBD')",VBD,talked,talked,VB,6
ASHPUTTEL,2,13,16,"('with', 'IN')",IN,with,with,IN,4
ASHPUTTEL,2,13,17,"('her', 'PRP')",PRP,her,her,PR,3
ASHPUTTEL,2,13,18,"(',', ',')",",",",",,",",1
ASHPUTTEL,2,13,19,"('and', 'CC')",CC,and,and,CC,3
ASHPUTTEL,2,13,20,"('watched', 'VBD')",VBD,watched,watched,VB,7
ASHPUTTEL,2,13,21,"('over', 'IN')",IN,over,over,IN,4
ASHPUTTEL,2,13,22,"('her', 'PRP')",PRP,her,her,PR,3
ASHPUTTEL,2,13,23,"(',', ',')",",",",",,",",1
ASHPUTTEL,2,13,24,"('and', 'CC')",CC,and,and,CC,3
ASHPUTTEL,2,13,25,"('brought', 'VBD')",VBD,brought,brought,VB,7
ASHPUTTEL,2,13,26,"('her', 'PRP$')",PRP$,her,her,PR,3
ASHPUTTEL,2,13,27,"('whatever', 'NN')",NN,whatever,whatever,NN,8
ASHPUTTEL,2,13,28,"('she', 'PRP')",PRP,she,she,PR,3
ASHPUTTEL,2,13,29,"('wished', 'VBD')",VBD,wished,wished,VB,6
ASHPUTTEL,2,13,30,"('for', 'IN')",IN,for,for,IN,3
ASHPUTTEL,3,0,0,"('Now', 'RB')",RB,Now,now,RB,3
ASHPUTTEL,3,0,1,"('it', 'PRP')",PRP,it,it,PR,2
ASHPUTTEL,3,0,2,"('happened', 'VBD')",VBD,happened,happened,VB,8
ASHPUTTEL,3,0,3,"('that', 'IN')",IN,that,that,IN,4
ASHPUTTEL,3,0,4,"('the', 'DT')",DT,the,the,DT,3
ASHPUTTEL,3,0,5,"('king', 'NN')",NN,king,king,NN,4
ASHPUTTEL,3,0,6,"('of', 'IN')",IN,of,of,IN,2
ASHPUTTEL,3,0,7,"('that', 'DT')",DT,that,that,DT,4
ASHPUTTEL,3,0,8,"('land', 'NN')",NN,land,land,NN,4
ASHPUTTEL,3,0,9,"('held', 'VBD')",VBD,held,held,VB,4
ASHPUTTEL,3,0,10,"('a', 'DT')",DT,a,a,DT,1
ASHPUTTEL,3,0,11,"('feast', 'NN')",NN,feast,feast,NN,5
ASHPUTTEL,3,0,12,"(',', ',')",",",",",,",",1
ASHPUTTEL,3,0,13,"('which', 'WDT')",WDT,which,which,WD,5
ASHPUTTEL,3,0,14,"('was', 'VBD')",VBD,was,was,VB,3
ASHPUTTEL,3,0,15,"('to', 'TO')",TO,to,to,TO,2
ASHPUTTEL,3,0,16,"('last', 'JJ')",JJ,last,last,JJ,4
ASHPUTTEL,3,0,17,"('three', 'CD')",CD,three,three,CD,5
ASHPUTTEL,3,0,18,"('days', 'NNS')",NNS,days,days,NN,4
ASHPUTTEL,3,1,0,"('and', 'CC')",CC,and,and,CC,3
ASHPUTTEL,3,1,1,"('out', 'IN')",IN,out,out,IN,3
ASHPUTTEL,3,1,2,"('of', 'IN')",IN,of,of,IN,2
ASHPUTTEL,3,1,3,"('those', 'DT')",DT,those,those,DT,5
ASHPUTTEL,3,1,4,"('who', 'WP')",WP,who,who,WP,3
ASHPUTTEL,3,1,5,"('came', 'VBD')",VBD,came,came,VB,4
ASHPUTTEL,3,1,6,"('to', 'TO')",TO,to,to,TO,2
ASHPUTTEL,3,1,7,"('it', 'PRP')",PRP,it,it,PR,2
ASHPUTTEL,3,1,8,"('his', 'PRP$')",PRP$,his,his,PR,3
ASHPUTTEL,3,1,9,"('son', 'NN')",NN,son,son,NN,3
ASHPUTTEL,3,1,10,"('was', 'VBD')",VBD,was,was,VB,3
ASHPUTTEL,3,1,11,"('to', 'TO')",TO,to,to,TO,2
ASHPUTTEL,3,1,12,"('choose', 'VB')",VB,choose,choose,VB,6
ASHPUTTEL,3,1,13,"('a', 'DT')",DT,a,a,DT,1
ASHPUTTEL,3,1,14,"('bride', 'NN')",NN,bride,bride,NN,5
ASHPUTTEL,3,1,15,"('for', 'IN')",IN,for,for,IN,3
ASHPUTTEL,3,1,16,"('himself', 'PRP')",PRP,himself,himself,PR,7
ASHPUTTEL,3,2,0,"('Ashputtel', 'NNP')",NNP,Ashputtel,ashputtel,NN,9
ASHPUTTEL,3,2,1,"('’', 'NNP')",NNP,’,,NN,1
ASHPUTTEL,3,2,2,"('s', 'VBD')",VBD,s,s,VB,1
ASHPUTTEL,3,2,3,"('two', 'CD')",CD,two,two,CD,3
ASHPUTTEL,3,2,4,"('sisters', 'NNS')",NNS,sisters,sisters,NN,7
ASHPUTTEL,3,2,5,"('were', 'VBD')",VBD,were,were,VB,4
ASHPUTTEL,3,2,6,"('asked', 'VBN')",VBN,asked,asked,VB,5
ASHPUTTEL,3,2,7,"('to', 'TO')",TO,to,to,TO,2
ASHPUTTEL,3,2,8,"('come', 'VB')",VB,come,come,VB,4
ASHPUTTEL,3,3,0,"('so', 'IN')",IN,so,so,IN,2
ASHPUTTEL,3,3,1,"('they', 'PRP')",PRP,they,they,PR,4
ASHPUTTEL,3,3,2,"('called', 'VBD')",VBD,called,called,VB,6
ASHPUTTEL,3,3,3,"('her', 'PRP')",PRP,her,her,PR,3
ASHPUTTEL,3,3,4,"('up', 'RP')",RP,up,up,RP,2
ASHPUTTEL,3,3,5,"(',', ',')",",",",",,",",1
ASHPUTTEL,3,3,6,"('and', 'CC')",CC,and,and,CC,3
ASHPUTTEL,3,3,7,"('said', 'VBD')",VBD,said,said,VB,4
ASHPUTTEL,3,3,8,"(',', ',')",",",",",,",",1
ASHPUTTEL,3,3,9,"('‘', 'NNP')",NNP,‘,,NN,1
ASHPUTTEL,3,3,10,"('Now', 'RB')",RB,Now,now,RB,3
ASHPUTTEL,3,3,11,"(',', ',')",",",",",,",",1
ASHPUTTEL,3,3,12,"('comb', 'VB')",VB,comb,comb,VB,4
ASHPUTTEL,3,3,13,"('our', 'PRP$')",PRP$,our,our,PR,3
ASHPUTTEL,3,3,14,"('hair', 'NN')",NN,hair,hair,NN,4
ASHPUTTEL,3,3,15,"(',', ',')",",",",",,",",1
ASHPUTTEL,3,3,16,"('brush', 'VB')",VB,brush,brush,VB,5
ASHPUTTEL,3,3,17,"('our', 'PRP$')",PRP$,our,our,PR,3
ASHPUTTEL,3,3,18,"('shoes', 'NNS')",NNS,shoes,shoes,NN,5
ASHPUTTEL,3,3,19,"(',', ',')",",",",",,",",1
ASHPUTTEL,3,3,20,"('and', 'CC')",CC,and,and,CC,3
ASHPUTTEL,3,3,21,"('tie', 'VB')",VB,tie,tie,VB,3
ASHPUTTEL,3,3,22,"('our', 'PRP$')",PRP$,our,our,PR,3
ASHPUTTEL,3,3,23,"('sashes', 'NNS')",NNS,sashes,sashes,NN,6
ASHPUTTEL,3,3,24,"('for', 'IN')",IN,for,for,IN,3
ASHPUTTEL,3,3,25,"('us', 'PRP')",PRP,us,us,PR,2
ASHPUTTEL,3,3,26,"(',', ',')",",",",",,",",1
ASHPUTTEL,3,3,27,"('for', 'IN')",IN,for,for,IN,3
ASHPUTTEL,3,3,28,"('we', 'PRP')",PRP,we,we,PR,2
ASHPUTTEL,3,3,29,"('are', 'VBP')",VBP,are,are,VB,3
ASHPUTTEL,3,3,30,"('going', 'VBG')",VBG,going,going,VB,5
ASHPUTTEL,3,3,31,"('to', 'TO')",TO,to,to,TO,2
ASHPUTTEL,3,3,32,"('dance', 'VB')",VB,dance,dance,VB,5
ASHPUTTEL,3,3,33,"('at', 'IN')",IN,at,at,IN,2
ASHPUTTEL,3,3,34,"('the', 'DT')",DT,the,the,DT,3
ASHPUTTEL,3,3,35,"('king', 'NN')",NN,king,king,NN,4
ASHPUTTEL,3,3,36,"('’', 'NNP')",NNP,’,,NN,1
ASHPUTTEL,3,3,37,"('s', 'VBD')",VBD,s,s,VB,1
ASHPUTTEL,3,3,38,"('feast', 'NN')",NN,feast,feast,NN,5
ASHPUTTEL,3,4,0,"('’', 'NN')",NN,’,,NN,1
ASHPUTTEL,3,4,1,"('Then', 'RB')",RB,Then,then,RB,4
ASHPUTTEL,3,4,2,"('she', 'PRP')",PRP,she,she,PR,3
ASHPUTTEL,3,4,3,"('did', 'VBD')",VBD,did,did,VB,3
ASHPUTTEL,3,4,4,"('as', 'IN')",IN,as,as,IN,2
ASHPUTTEL,3,4,5,"('she', 'PRP')",PRP,she,she,PR,3
ASHPUTTEL,3,4,6,"('was', 'VBD')",VBD,was,was,VB,3
ASHPUTTEL,3,4,7,"('told', 'VBN')",VBN,told,told,VB,4
ASHPUTTEL,3,5,0,"('but', 'CC')",CC,but,but,CC,3
ASHPUTTEL,3,5,1,"('when', 'WRB')",WRB,when,when,WR,4
ASHPUTTEL,3,5,2,"('all', 'DT')",DT,all,all,DT,3
ASHPUTTEL,3,5,3,"('was', 'VBD')",VBD,was,was,VB,3
ASHPUTTEL,3,5,4,"('done', 'VBN')",VBN,done,done,VB,4
ASHPUTTEL,3,5,5,"('she', 'PRP')",PRP,she,she,PR,3
ASHPUTTEL,3,5,6,"('could', 'MD')",MD,could,could,MD,5
ASHPUTTEL,3,5,7,"('not', 'RB')",RB,not,not,RB,3
ASHPUTTEL,3,5,8,"('help', 'VB')",VB,help,help,VB,4
ASHPUTTEL,3,5,9,"('crying', 'NN')",NN,crying,crying,NN,6
ASHPUTTEL,3,5,10,"(',', ',')",",",",",,",",1
ASHPUTTEL,3,5,11,"('for', 'IN')",IN,for,for,IN,3
ASHPUTTEL,3,5,12,"('she', 'PRP')",PRP,she,she,PR,3
ASHPUTTEL,3,5,13,"('thought', 'VBD')",VBD,thought,thought,VB,7
ASHPUTTEL,3,5,14,"('to', 'TO')",TO,to,to,TO,2
ASHPUTTEL,3,5,15,"('herself', 'VB')",VB,herself,herself,VB,7
ASHPUTTEL,3,5,16,"(',', ',')",",",",",,",",1
ASHPUTTEL,3,5,17,"('she', 'PRP')",PRP,she,she,PR,3
ASHPUTTEL,3,5,18,"('should', 'MD')",MD,should,should,MD,6
ASHPUTTEL,3,5,19,"('so', 'RB')",RB,so,so,RB,2
ASHPUTTEL,3,5,20,"('have', 'VB')",VB,have,have,VB,4
ASHPUTTEL,3,5,21,"('liked', 'VBN')",VBN,liked,liked,VB,5
ASHPUTTEL,3,5,22,"('to', 'TO')",TO,to,to,TO,2
ASHPUTTEL,3,5,23,"('have', 'VB')",VB,have,have,VB,4
ASHPUTTEL,3,5,24,"('gone', 'VBN')",VBN,gone,gone,VB,4
ASHPUTTEL,3,5,25,"('with', 'IN')",IN,with,with,IN,4
ASHPUTTEL,3,5,26,"('them', 'PRP')",PRP,them,them,PR,4
ASHPUTTEL,3,5,27,"('to', 'TO')",TO,to,to,TO,2
ASHPUTTEL,3,5,28,"('the', 'DT')",DT,the,the,DT,3
ASHPUTTEL,3,5,29,"('ball', 'NN')",NN,ball,ball,NN,4
ASHPUTTEL,3,6,0,"('and', 'CC')",CC,and,and,CC,3
ASHPUTTEL,3,6,1,"('at', 'IN')",IN,at,at,IN,2
ASHPUTTEL,3,6,2,"('last', 'JJ')",JJ,last,last,JJ,4
ASHPUTTEL,3,6,3,"('she', 'PRP')",PRP,she,she,PR,3
ASHPUTTEL,3,6,4,"('begged', 'VBD')",VBD,begged,begged,VB,6
ASHPUTTEL,3,6,5,"('her', 'PRP')",PRP,her,her,PR,3
ASHPUTTEL,3,6,6,"('mother', 'NN')",NN,mother,mother,NN,6
ASHPUTTEL,3,6,7,"('very', 'RB')",RB,very,very,RB,4
ASHPUTTEL,3,6,8,"('hard', 'RB')",RB,hard,hard,RB,4
ASHPUTTEL,3,6,9,"('to', 'TO')",TO,to,to,TO,2
ASHPUTTEL,3,6,10,"('let', 'VB')",VB,let,let,VB,3
ASHPUTTEL,3,6,11,"('her', 'PRP')",PRP,her,her,PR,3
ASHPUTTEL,3,6,12,"('go', 'VB')",VB,go,go,VB,2
ASHPUTTEL,3,7,0,"('‘', 'NN')",NN,‘,,NN,1
ASHPUTTEL,3,7,1,"('You', 'PRP')",PRP,You,you,PR,3
ASHPUTTEL,3,7,2,"(',', ',')",",",",",,",",1
ASHPUTTEL,3,7,3,"('Ashputtel', 'NNP')",NNP,Ashputtel,ashputtel,NN,9
ASHPUTTEL,3,8,0,"('’', 'NN')",NN,’,,NN,1
ASHPUTTEL,3,8,1,"('said', 'VBD')",VBD,said,said,VB,4
ASHPUTTEL,3,8,2,"('she', 'PRP')",PRP,she,she,PR,3
ASHPUTTEL,3,9,0,"('‘', 'NN')",NN,‘,,NN,1
ASHPUTTEL,3,9,1,"('you', 'PRP')",PRP,you,you,PR,3
ASHPUTTEL,3,9,2,"('who', 'WP')",WP,who,who,WP,3
ASHPUTTEL,3,9,3,"('have', 'VBP')",VBP,have,have,VB,4
ASHPUTTEL,3,9,4,"('nothing', 'NN')",NN,nothing,nothing,NN,7
ASHPUTTEL,3,9,5,"('to', 'TO')",TO,to,to,TO,2
ASHPUTTEL,3,9,6,"('wear', 'VB')",VB,wear,wear,VB,4
ASHPUTTEL,3,9,7,"(',', ',')",",",",",,",",1
ASHPUTTEL,3,9,8,"('no', 'DT')",DT,no,no,DT,2
ASHPUTTEL,3,9,9,"('clothes', 'NNS')",NNS,clothes,clothes,NN,7
ASHPUTTEL,3,9,10,"('at', 'IN')",IN,at,at,IN,2
ASHPUTTEL,3,9,11,"('all', 'DT')",DT,all,all,DT,3
ASHPUTTEL,3,9,12,"(',', ',')",",",",",,",",1
ASHPUTTEL,3,9,13,"('and', 'CC')",CC,and,and,CC,3
ASHPUTTEL,3,9,14,"('who', 'WP')",WP,who,who,WP,3
ASHPUTTEL,3,9,15,"('can', 'MD')",MD,can,can,MD,3
ASHPUTTEL,3,9,16,"('not', 'RB')",RB,not,not,RB,3
ASHPUTTEL,3,9,17,"('even', 'RB')",RB,even,even,RB,4
ASHPUTTEL,3,9,18,"('dance', 'VB')",VB,dance,dance,VB,5
ASHPUTTEL,3,9,19,"('--', ':')",:,--,,:,2
ASHPUTTEL,3,9,20,"('you', 'PRP')",PRP,you,you,PR,3
ASHPUTTEL,3,9,21,"('want', 'VBP')",VBP,want,want,VB,4
ASHPUTTEL,3,9,22,"('to', 'TO')",TO,to,to,TO,2
